"year","zone","indicator","measure","value"
"2009","S01002034","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002035","Number In 5 Year Cohort","Count",7
"2009","S01002035","Number In 5 Year Cohort","Count",6
"2010","S01002035","Number In 5 Year Cohort","Count",6
"2011","S01002035","Number In 5 Year Cohort","Count",5
"2012","S01002035","Number In 5 Year Cohort","Count",3
"2013","S01002035","Number In 5 Year Cohort","Count",11
"2013","S01002035","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01002035","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01002035","Number Vaccinated Against MMR By 5 Years","Count",5
"2012","S01002035","Number Vaccinated Against MMR By 5 Years","Count",3
"2009","S01002035","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01002035","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002035","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002035","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002035","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.9"
"2011","S01002035","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002035","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002035","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002036","Number In 5 Year Cohort","Count",3
"2009","S01002036","Number In 5 Year Cohort","Count",1
"2010","S01002036","Number In 5 Year Cohort","Count",0
"2011","S01002036","Number In 5 Year Cohort","Count",1
"2012","S01002036","Number In 5 Year Cohort","Count",1
"2013","S01002036","Number In 5 Year Cohort","Count",1
"2013","S01002036","Number Vaccinated Against MMR By 5 Years","Count",1
"2008","S01002036","Number Vaccinated Against MMR By 5 Years","Count",3
"2011","S01002036","Number Vaccinated Against MMR By 5 Years","Count",1
"2012","S01002036","Number Vaccinated Against MMR By 5 Years","Count",1
"2009","S01002036","Number Vaccinated Against MMR By 5 Years","Count",1
"2010","S01002036","Number Vaccinated Against MMR By 5 Years","Count",0
"2012","S01002036","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002036","Percentage Vaccinated Against Mmr By 5 Years","Ratio",0
"2013","S01002036","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002036","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002036","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002036","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002037","Number In 5 Year Cohort","Count",0
"2009","S01002037","Number In 5 Year Cohort","Count",2
"2010","S01002037","Number In 5 Year Cohort","Count",2
"2011","S01002037","Number In 5 Year Cohort","Count",4
"2012","S01002037","Number In 5 Year Cohort","Count",1
"2013","S01002037","Number In 5 Year Cohort","Count",2
"2013","S01002037","Number Vaccinated Against MMR By 5 Years","Count",2
"2008","S01002037","Number Vaccinated Against MMR By 5 Years","Count",0
"2011","S01002037","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002037","Number Vaccinated Against MMR By 5 Years","Count",1
"2009","S01002037","Number Vaccinated Against MMR By 5 Years","Count",1
"2010","S01002037","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01002037","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002037","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002037","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002037","Percentage Vaccinated Against Mmr By 5 Years","Ratio",75
"2008","S01002037","Percentage Vaccinated Against Mmr By 5 Years","Ratio",0
"2009","S01002037","Percentage Vaccinated Against Mmr By 5 Years","Ratio",50
"2008","S01002038","Number In 5 Year Cohort","Count",2
"2009","S01002038","Number In 5 Year Cohort","Count",1
"2010","S01002038","Number In 5 Year Cohort","Count",2
"2011","S01002038","Number In 5 Year Cohort","Count",4
"2012","S01002038","Number In 5 Year Cohort","Count",6
"2013","S01002038","Number In 5 Year Cohort","Count",4
"2013","S01002038","Number Vaccinated Against MMR By 5 Years","Count",4
"2008","S01002038","Number Vaccinated Against MMR By 5 Years","Count",1
"2011","S01002038","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01002038","Number Vaccinated Against MMR By 5 Years","Count",6
"2009","S01002038","Number Vaccinated Against MMR By 5 Years","Count",1
"2010","S01002038","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01002038","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002038","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002038","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002038","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002038","Percentage Vaccinated Against Mmr By 5 Years","Ratio",50
"2009","S01002038","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002039","Number In 5 Year Cohort","Count",6
"2009","S01002039","Number In 5 Year Cohort","Count",6
"2010","S01002039","Number In 5 Year Cohort","Count",4
"2011","S01002039","Number In 5 Year Cohort","Count",3
"2012","S01002039","Number In 5 Year Cohort","Count",6
"2013","S01002039","Number In 5 Year Cohort","Count",3
"2013","S01002039","Number Vaccinated Against MMR By 5 Years","Count",3
"2008","S01002039","Number Vaccinated Against MMR By 5 Years","Count",4
"2011","S01002039","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002039","Number Vaccinated Against MMR By 5 Years","Count",6
"2009","S01002039","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01002039","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01002039","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002039","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002039","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002039","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002039","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2009","S01002039","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002040","Number In 5 Year Cohort","Count",3
"2009","S01002040","Number In 5 Year Cohort","Count",5
"2010","S01002040","Number In 5 Year Cohort","Count",3
"2011","S01002040","Number In 5 Year Cohort","Count",3
"2012","S01002040","Number In 5 Year Cohort","Count",2
"2013","S01002040","Number In 5 Year Cohort","Count",3
"2013","S01002040","Number Vaccinated Against MMR By 5 Years","Count",3
"2008","S01002040","Number Vaccinated Against MMR By 5 Years","Count",3
"2011","S01002040","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002040","Number Vaccinated Against MMR By 5 Years","Count",2
"2009","S01002040","Number Vaccinated Against MMR By 5 Years","Count",5
"2010","S01002040","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01002040","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002040","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2013","S01002040","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002040","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002040","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002040","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002041","Number In 5 Year Cohort","Count",8
"2009","S01002041","Number In 5 Year Cohort","Count",7
"2010","S01002041","Number In 5 Year Cohort","Count",3
"2011","S01002041","Number In 5 Year Cohort","Count",3
"2012","S01002041","Number In 5 Year Cohort","Count",10
"2013","S01002041","Number In 5 Year Cohort","Count",11
"2013","S01002041","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01002041","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01002041","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002041","Number Vaccinated Against MMR By 5 Years","Count",10
"2009","S01002041","Number Vaccinated Against MMR By 5 Years","Count",7
"2010","S01002041","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01002041","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002041","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2013","S01002041","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.9"
"2011","S01002041","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002041","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2009","S01002041","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002042","Number In 5 Year Cohort","Count",14
"2009","S01002042","Number In 5 Year Cohort","Count",6
"2010","S01002042","Number In 5 Year Cohort","Count",6
"2011","S01002042","Number In 5 Year Cohort","Count",14
"2012","S01002042","Number In 5 Year Cohort","Count",4
"2013","S01002042","Number In 5 Year Cohort","Count",9
"2013","S01002042","Number Vaccinated Against MMR By 5 Years","Count",9
"2008","S01002042","Number Vaccinated Against MMR By 5 Years","Count",14
"2011","S01002042","Number Vaccinated Against MMR By 5 Years","Count",13
"2012","S01002042","Number Vaccinated Against MMR By 5 Years","Count",4
"2009","S01002042","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01002042","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002042","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002042","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002042","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002042","Percentage Vaccinated Against Mmr By 5 Years","Ratio","92.9"
"2008","S01002042","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002042","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002043","Number In 5 Year Cohort","Count",0
"2009","S01002043","Number In 5 Year Cohort","Count",9
"2010","S01002043","Number In 5 Year Cohort","Count",8
"2011","S01002043","Number In 5 Year Cohort","Count",6
"2012","S01002043","Number In 5 Year Cohort","Count",9
"2013","S01002043","Number In 5 Year Cohort","Count",6
"2013","S01002043","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01002043","Number Vaccinated Against MMR By 5 Years","Count",0
"2011","S01002043","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002043","Number Vaccinated Against MMR By 5 Years","Count",9
"2009","S01002043","Number Vaccinated Against MMR By 5 Years","Count",8
"2010","S01002043","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002043","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002043","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002043","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002043","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002043","Percentage Vaccinated Against Mmr By 5 Years","Ratio",0
"2009","S01002043","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2008","S01002044","Number In 5 Year Cohort","Count",5
"2009","S01002044","Number In 5 Year Cohort","Count",13
"2010","S01002044","Number In 5 Year Cohort","Count",9
"2011","S01002044","Number In 5 Year Cohort","Count",10
"2012","S01002044","Number In 5 Year Cohort","Count",7
"2013","S01002044","Number In 5 Year Cohort","Count",15
"2013","S01002044","Number Vaccinated Against MMR By 5 Years","Count",15
"2008","S01002044","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01002044","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01002044","Number Vaccinated Against MMR By 5 Years","Count",7
"2009","S01002044","Number Vaccinated Against MMR By 5 Years","Count",13
"2010","S01002044","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002044","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002044","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002044","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002044","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002044","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002044","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002045","Number In 5 Year Cohort","Count",8
"2009","S01002045","Number In 5 Year Cohort","Count",9
"2010","S01002045","Number In 5 Year Cohort","Count",7
"2011","S01002045","Number In 5 Year Cohort","Count",9
"2012","S01002045","Number In 5 Year Cohort","Count",10
"2013","S01002045","Number In 5 Year Cohort","Count",12
"2013","S01002045","Number Vaccinated Against MMR By 5 Years","Count",11
"2008","S01002045","Number Vaccinated Against MMR By 5 Years","Count",8
"2011","S01002045","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002045","Number Vaccinated Against MMR By 5 Years","Count",8
"2009","S01002045","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01002045","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002045","Percentage Vaccinated Against Mmr By 5 Years","Ratio",80
"2010","S01002045","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002045","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2011","S01002045","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002045","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002045","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002046","Number In 5 Year Cohort","Count",1
"2009","S01002046","Number In 5 Year Cohort","Count",2
"2010","S01002046","Number In 5 Year Cohort","Count",0
"2011","S01002046","Number In 5 Year Cohort","Count",2
"2012","S01002046","Number In 5 Year Cohort","Count",2
"2013","S01002046","Number In 5 Year Cohort","Count",2
"2013","S01002046","Number Vaccinated Against MMR By 5 Years","Count",2
"2008","S01002046","Number Vaccinated Against MMR By 5 Years","Count",1
"2011","S01002046","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01002046","Number Vaccinated Against MMR By 5 Years","Count",2
"2009","S01002046","Number Vaccinated Against MMR By 5 Years","Count",2
"2010","S01002046","Number Vaccinated Against MMR By 5 Years","Count",0
"2012","S01002046","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002046","Percentage Vaccinated Against Mmr By 5 Years","Ratio",0
"2013","S01002046","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002046","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002046","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002046","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002047","Number In 5 Year Cohort","Count",7
"2009","S01002047","Number In 5 Year Cohort","Count",2
"2010","S01002047","Number In 5 Year Cohort","Count",4
"2011","S01002047","Number In 5 Year Cohort","Count",3
"2012","S01002047","Number In 5 Year Cohort","Count",5
"2013","S01002047","Number In 5 Year Cohort","Count",2
"2013","S01002047","Number Vaccinated Against MMR By 5 Years","Count",2
"2008","S01002047","Number Vaccinated Against MMR By 5 Years","Count",6
"2011","S01002047","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002047","Number Vaccinated Against MMR By 5 Years","Count",5
"2009","S01002047","Number Vaccinated Against MMR By 5 Years","Count",1
"2010","S01002047","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01002047","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002047","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002047","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002047","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002047","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2009","S01002047","Percentage Vaccinated Against Mmr By 5 Years","Ratio",50
"2008","S01002048","Number In 5 Year Cohort","Count",3
"2009","S01002048","Number In 5 Year Cohort","Count",1
"2010","S01002048","Number In 5 Year Cohort","Count",3
"2011","S01002048","Number In 5 Year Cohort","Count",5
"2012","S01002048","Number In 5 Year Cohort","Count",4
"2013","S01002048","Number In 5 Year Cohort","Count",4
